java -jar RankLib-2.14.jar -train ../data/experiment/before_after_train.txt -test ../data/experiment/before_after_test.txt -validate ../data/experiment/before_after_validate.txt -ranker 6 -metric2t NDCG@10 -metric2T NDCG@10 -save ../model/experiment/model_before_after.txt

Discard orig. features
Training data:	../data/experiment/before_after_train.txt
Test data:	../data/experiment/before_after_test.txt
Validation data:	../data/experiment/before_after_validate.txt
Feature vector representation: Dense.
Ranking method:	LambdaMART
Feature description file:	Unspecified. All features will be used.
Train metric:	NDCG@10
Test metric:	NDCG@10
Feature normalization: No
Model file: ../model/experiment/model_before_after.txt

[+] LambdaMART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 256
Min leaf support: 1
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data

Reading feature file [../data/experiment/before_after_train.txt]... [Done.]            
(152 ranked lists, 7600 entries read)
Reading feature file [../data/experiment/before_after_validate.txt]... [Done.]            
(75 ranked lists, 3750 entries read)
Reading feature file [../data/experiment/before_after_test.txt]... [Done.]            
(77 ranked lists, 3850 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | NDCG@10-T | NDCG@10-V | 
---------------------------------
410     | 0.7899    | 0.6801    | 
411     | 0.7906    | 0.6802    | 
412     | 0.7902    | 0.6798    | 
413     | 0.7909    | 0.6804    | 
414     | 0.7908    | 0.6801    | 
415     | 0.7908    | 0.6798    | 
416     | 0.7903    | 0.6801    | 
417     | 0.7907    | 0.6801    | 
418     | 0.791     | 0.6804    | 
419     | 0.7912    | 0.6805    | 
420     | 0.7924    | 0.6804    | 
421     | 0.7923    | 0.6807    | 
422     | 0.7923    | 0.6813    | 
423     | 0.7927    | 0.6807    | 
424     | 0.7926    | 0.6811    | 
425     | 0.7924    | 0.6813    | 
426     | 0.7927    | 0.6807    | 
427     | 0.7932    | 0.6811    | 
428     | 0.7939    | 0.6807    | 
429     | 0.794     | 0.6811    | 
430     | 0.7941    | 0.6818    | 
431     | 0.7944    | 0.6816    | 
432     | 0.7939    | 0.6817    | 
433     | 0.7948    | 0.6817    | 
434     | 0.7952    | 0.6821    | 
435     | 0.7957    | 0.6827    | 
436     | 0.7954    | 0.6824    | 
437     | 0.7959    | 0.6826    | 
438     | 0.7957    | 0.6824    | 
439     | 0.7957    | 0.6824    | 
440     | 0.7957    | 0.683     | 
441     | 0.7958    | 0.6827    | 
442     | 0.796     | 0.682     | 
443     | 0.7961    | 0.682     | 
444     | 0.7961    | 0.6819    | 
445     | 0.7962    | 0.681     | 
446     | 0.796     | 0.681     | 
447     | 0.7963    | 0.6808    | 
448     | 0.7966    | 0.6808    | 
449     | 0.7969    | 0.6806    | 
450     | 0.7968    | 0.6816    | 
451     | 0.7972    | 0.6817    | 
452     | 0.7973    | 0.6822    | 
453     | 0.797     | 0.6818    | 
454     | 0.7972    | 0.6809    | 
455     | 0.7973    | 0.6809    | 
456     | 0.7968    | 0.6809    | 
457     | 0.7972    | 0.681     | 
458     | 0.7976    | 0.682     | 
459     | 0.7976    | 0.6804    | 
460     | 0.7972    | 0.6798    | 
461     | 0.7973    | 0.6805    | 
462     | 0.7974    | 0.6799    | 
463     | 0.7978    | 0.6799    | 
464     | 0.7977    | 0.6798    | 
465     | 0.7982    | 0.6797    | 
466     | 0.7979    | 0.6806    | 
467     | 0.7986    | 0.6798    | 
468     | 0.7988    | 0.6807    | 
469     | 0.7991    | 0.6806    | 
470     | 0.7991    | 0.6803    | 
471     | 0.799     | 0.6802    | 
472     | 0.7991    | 0.6811    | 
473     | 0.7986    | 0.6816    | 
474     | 0.7984    | 0.6818    | 
475     | 0.7985    | 0.6819    | 
476     | 0.7983    | 0.6818    | 
477     | 0.7981    | 0.6818    | 
478     | 0.7981    | 0.6818    | 
479     | 0.7981    | 0.6822    | 
480     | 0.7985    | 0.6822    | 
481     | 0.7992    | 0.6821    | 
482     | 0.7988    | 0.6812    | 
483     | 0.7991    | 0.6812    | 
484     | 0.7983    | 0.6807    | 
485     | 0.7993    | 0.6816    | 
486     | 0.7995    | 0.682     | 
487     | 0.7996    | 0.6813    | 
488     | 0.7997    | 0.6817    | 
489     | 0.7993    | 0.6825    | 
490     | 0.7994    | 0.6825    | 
491     | 0.7998    | 0.6825    | 
492     | 0.7999    | 0.6825    | 
493     | 0.8007    | 0.6828    | 
494     | 0.8001    | 0.6831    | 
495     | 0.8004    | 0.683     | 
496     | 0.7998    | 0.683     | 
497     | 0.8003    | 0.6832    | 
498     | 0.8001    | 0.6833    | 
499     | 0.8006    | 0.6833    | 
500     | 0.8009    | 0.6831    | 
501     | 0.8011    | 0.6823    | 
502     | 0.8008    | 0.6827    | 
503     | 0.8005    | 0.6833    | 
504     | 0.8002    | 0.683     | 
505     | 0.8002    | 0.6816    | 
506     | 0.8009    | 0.6823    | 
507     | 0.801     | 0.6826    | 
508     | 0.8011    | 0.6821    | 
509     | 0.8012    | 0.6826    | 
510     | 0.8015    | 0.6826    | 
511     | 0.8014    | 0.6829    | 
512     | 0.8017    | 0.6826    | 
513     | 0.8015    | 0.6825    | 
514     | 0.8023    | 0.6813    | 
515     | 0.8023    | 0.6812    | 
516     | 0.8034    | 0.6812    | 
517     | 0.8037    | 0.6814    | 
518     | 0.8035    | 0.6819    | 
519     | 0.8037    | 0.6821    | 
520     | 0.8032    | 0.6821    | 
521     | 0.8035    | 0.6818    | 
522     | 0.8033    | 0.6821    | 
523     | 0.8033    | 0.6826    | 
524     | 0.8038    | 0.6828    | 
525     | 0.8039    | 0.6817    | 
526     | 0.804     | 0.6813    | 
527     | 0.8038    | 0.6825    | 
528     | 0.8041    | 0.6837    | 
529     | 0.804     | 0.6842    | 
530     | 0.804     | 0.6834    | 
531     | 0.804     | 0.6835    | 
532     | 0.8034    | 0.6834    | 
533     | 0.8037    | 0.6838    | 
534     | 0.8038    | 0.6843    | 
535     | 0.8039    | 0.6851    | 
536     | 0.8036    | 0.6851    | 
537     | 0.8038    | 0.6845    | 
538     | 0.8037    | 0.685     | 
539     | 0.8039    | 0.684     | 
540     | 0.8044    | 0.683     | 
541     | 0.8038    | 0.6837    | 
542     | 0.8036    | 0.6824    | 
543     | 0.8036    | 0.6825    | 
544     | 0.804     | 0.6825    | 
545     | 0.8037    | 0.6828    | 
546     | 0.8036    | 0.6815    | 
547     | 0.8037    | 0.6822    | 
548     | 0.8036    | 0.6821    | 
549     | 0.8036    | 0.6816    | 
550     | 0.8038    | 0.6828    | 
551     | 0.804     | 0.6818    | 
552     | 0.8039    | 0.6816    | 
553     | 0.8037    | 0.682     | 
